id_tarjeta,id_cliente,tipo_tarjeta,emisor,categoria_tarjeta,limite_credito,estado_tarjeta,fecha_emision
TAR001729,CLI002325,Crédito,Mastercard,Oro,934932.20,Activa,2023-11-23
TAR009147,CLI005886,Crédito,Visa,Clásica,270278.24,Activa,2019-05-02
TAR008234,CLI007859,Débito,American Express,Clásica,248392.73,Activa,2018-10-08
TAR006599,CLI002676,Crédito,American Express,Clásica,253839.26,Activa,2025-03-24
TAR006196,CLI003095,Crédito,American Express,Clásica,402872.67,Activa,2024-12-30
TAR000274,CLI006140,Crédito,mastercad,Platino,3804154.82,Inactiva,2024-02-06
TAR006622,CLI006656,Crédito,American Express,Oro,856789.19,Activa,2021-08-13
TAR006409,CLI001358,Crédito,Visa,Clásica,115233.96,Activa,2017-09-29
TAR006993,CLI007944,Crédito,Visa,Oro,679918.43,Activa,2022-12-17
TAR005214,CLI002077,Crédito, American Express,Platino,2791477.44,Activa,2023-11-01
TAR005551,CLI005423,Crédito,Visa,Black,7317502.23,Inactiva,2026-02-22
TAR002263,CLI003903,Crédito,Visa,Oro,629172.22,Activa,2019-03-18
TAR000252,CLI007608,Crédito,Visa,Clásica,481940.77,Activa,2021-01-25
TAR004693,CLI006908,Crédito,Mastercard,Oro,1107348.04,Inactiva,2024-01-07
TAR003144,CLI005179,Débito,Mastercard,Clásica,300768.77,Activa,2024-05-06
TAR009146,CLI000778,Crédito,Mastercad,Oro,670954.57,Inactiva,2024-03-12
TAR008382,CLI000425,Crédito,American Express,Clásica,115007.51,Activa,2026-04-20
TAR003034,CLI001248,Crédito,Visa,Clásica,417563.66,Inactiva,2018-12-24
TAR001388,CLI005161,Crédito,Mastercard,Clásica,325237.29,Inactiva,2017-04-05
TAR008696,CLI000162,Débito,Visa,Clásica,429159.22,Activa,2021-08-10
TAR002628,CLI007612,Crédito,Mastercard,Clásica,448331.97,Activa,2018-08-20
TAR009049,CLI004652,Crédito,Visa,Clásica,242536.04,Activa,2016-09-05
TAR008533,CLI005642,Débito,Visa,Oro,1053384.89,Activa,2022-09-01
TAR001939,CLI003027,Crédito,American Express,Black,9383561.76,Activa,2018-01-05
TAR002723,CLI001679,Crédito,Mastercard,Clásica,125926.07,Activa,2022-08-17
TAR005337,CLI005130,Débito,American Express,Oro,1186773.74,Activa,2020-12-05
TAR004633,CLI005292,Crédito,Mastercard,Clásica,179179.67,Activa,2020-09-01
TAR003274,CLI003723,Débito,Mastercard,Clásica,188598.67,Activa,2020-08-16
TAR006929,CLI005598,Débito,Mastercard,Clásica,318368.32,Activa,2023-04-21
TAR008254,CLI004261,Débito,Mastercard,Oro,1005228.43,Inactiva,2022-02-12
TAR008990,CLI002799,Crédito,Mastercard,Platino,1735582.88,Activa,2024-11-17
TAR003549,CLI004276,Débito,Mastercard,Oro,1397561.66,Activa,2018-05-25
TAR007708,CLI005676,Débito,Mastercard,Clásica,484135.99,Activa,2020-11-15
TAR002966,CLI004031,Crédito,American Express,Oro,1342345.72,Activa,2017-08-04
TAR004254,CLI007486,Débito,Visa,Platino,2027972.02,Activa,2020-01-08
TAR007031,CLI003522,Crédito,Mastercard,Oro,1142737.43,Activa,2024-12-05
TAR000062,CLI005234,Crédito, Visa,Clásica,106246.64,Inactiva,2025-02-28
TAR003912,CLI001273,Crédito,American Express,Platino,2603270.79,Inactiva,2023-01-01
TAR004543,CLI004253,Débito,Visa,Clásica,136339.42,Inactiva,2017-02-24
TAR000951,CLI007560,Débito,Mastercard,Clásica,396104.79,Activa,2024-11-23
TAR008100,CLI000084,Crédito,American Express,Clásica,221824.45,Inactiva,2026-01-20
TAR002206,CLI007075,Débito,American Express,Clásica,218658.42,Activa,2019-01-12
TAR007882,CLI002818,Débito,Visa,Clásica,268007.53,Activa,2022-05-10
TAR001401,CLI000498,Crédito,American Express,Black,8063612.38,Activa,2024-02-20
TAR003950,CLI002770,Crédito,American Express,Platino,2515103.44,Activa,2026-03-16
TAR008868,CLI001531,Crédito,Mastercard,Oro,961122.19,Activa,2018-12-13
TAR000071,CLI003944,Crédito,Visa,Oro,634444.55,Activa,2020-09-06
TAR000312,CLI003701,Crédito,MASTERCARD,Oro,1467152.39,Inactiva,2025-03-09
TAR005883,CLI003575,Crédito,Visa,Platino,2066273.84,Activa,2018-03-29
TAR003575,CLI001944,Débito,American Express,Oro,1466110.30,Activa,2016-11-01
TAR004984,CLI006200,Crédito,Mastercard,Oro,1033240.27,Activa,2017-06-09
TAR009221,CLI005710,Débito,American Express,Clásica,465429.29,Inactiva,2019-12-16
TAR007864,CLI003684,Crédito,Mastercard,Clásica,433459.78,Activa,2023-08-09
TAR001225,CLI007083,Crédito,American Express,Clásica,233023.53,Activa,2023-06-08
TAR002196,CLI007062,Débito,American Express,Oro,1168188.13,Activa,2017-07-16
TAR000820,CLI004962,Débito,Visa,Platino,2455880.35,Activa,2024-06-11
TAR004344,CLI007672,Crédito,mastercard,Clásica,156793.48,Activa,2017-10-01
TAR005263,CLI004986,Crédito,Visa,Clásica,210955.50,Activa,2022-01-19
TAR007215,CLI004088,Crédito,Visa,Clásica,180506.04,Activa,2025-10-04
TAR008186,CLI007669,Crédito,Mastercard,Clásica,436126.93,Activa,2017-04-22
TAR006770,CLI001813,Débito,Mastercard,Clásica,344597.03,Activa,2023-12-13
TAR008597,CLI005765,Crédito,American Express,Clásica,407294.31,Activa,2024-01-28
TAR001278,CLI002599,Crédito,Visa,Oro,965011.32,Activa,2021-09-15
TAR004255,CLI004612,Crédito,Visa,Oro,752852.05,Activa,2020-03-07
TAR008561,CLI001187,Crédito,American Express,Clásica,176668.17,Activa,2020-03-08
TAR004892,CLI005340,Débito,Mastercard,Clásica,365682.02,Inactiva,2020-03-29
TAR004566,CLI005279,Crédito,American Express,Oro,1038333.50,Activa,2019-10-16
TAR000331,CLI005925,Crédito,Visa,Clásica,229411.84,Activa,2018-08-16
TAR005892,CLI000626,Crédito,Mastercard,Clásica,382172.83,Activa,2023-09-21
TAR006934,CLI004636,Crédito,Mastercard,Clásica,492784.84,Activa,2025-03-20
TAR008995,CLI002169,Crédito,Visa,Oro,698846.87,Activa,2017-04-28
TAR003757,CLI004112,Débito,American Express,Oro,1061948.59,Inactiva,2017-09-03
TAR000259,CLI000483,Crédito,American Express,Clásica,167621.85,Activa,2024-03-25
TAR004712,CLI001612,Crédito,American Express,Oro,1317481.99,Activa,2021-04-13
TAR004856,CLI000934,Crédito,Mastercard,Clásica,314280.88,Activa,2022-02-12
TAR004889,CLI003699,Crédito,American Express,Oro,1193443.67,Activa,2022-09-04
TAR003328,CLI006201,Crédito,Mastercard,Platino,3779072.08,Inactiva,2021-10-31
TAR001647,CLI000438,Crédito,American Express,Oro,1226963.21,Activa,2022-11-05
TAR008852,CLI000135,Crédito,American Express,Clásica,460241.40,Inactiva,2020-05-11
TAR004874,CLI007244,Crédito,VISA,Clásica,132957.35,Activa,2025-06-03
TAR004365,CLI005089,Débito,Mastercard,Clásica,336244.12,Activa,2024-08-04
TAR002429,CLI005699,Débito,Visa,Oro,802964.85,Inactiva,2020-07-21
TAR003270,CLI002154,Crédito,Visa,Oro,650350.37,Activa,2018-06-10
TAR000845,CLI001883,Crédito,Visa,Clásica,234575.12,Activa,2023-01-26
TAR005304,CLI005810,Débito,Mastercad,Clásica,196747.91,Activa,2026-03-15
TAR001539,CLI000039,Crédito,American Express,Platino,2303048.72,Activa,2019-02-03
TAR003722,CLI004442,Crédito,American Express,Clásica,224962.83,Activa,2016-08-09
TAR000222,CLI005993,Débito,Mastercard,Clásica,176160.14,Activa,2017-09-03
TAR000083,CLI001144,Crédito,Mastercard,Clásica,371708.42,Activa,2024-11-15
TAR000264,CLI005753,Débito,Visa,Oro,804557.55,Inactiva,2017-02-11
TAR009748,CLI001333,Débito,American Express,Clásica,268058.74,Activa,2023-02-17
TAR005288,CLI006820,Crédito,Visa,Oro,615857.96,Inactiva,2024-09-20
TAR009038,CLI003667,Crédito,American Express,Clásica,421579.49,Inactiva,2024-10-21
TAR007718,CLI005301,Crédito,Visa,Clásica,243950.42,Activa,2025-09-01
TAR001660,CLI001534,Crédito,American Express,Oro,1473520.21,Activa,2021-07-31
TAR005407,CLI001699,Crédito,Mastercard,Clásica,465960.00,Activa,2024-08-28
TAR002186,CLI002150,Débito,Visa,Oro,789312.81,Inactiva,2021-04-03
TAR001119,CLI004863,Crédito,Visa,Clásica,109923.36,Inactiva,2019-06-19
TAR004644,CLI002203,Débito,Visa,Oro,544035.17,Activa,2017-07-29
TAR008469,CLI002642,Crédito,American Express,Oro,500443.64,Activa,2023-04-11
TAR008564,CLI006232,Crédito,American Express,Clásica,154325.70,Activa,2019-02-26
TAR007365,CLI007441,Crédito,MASTERCARD,Platino,2447040.12,Activa,2018-01-05
TAR005001,CLI003670,Crédito,Mastercard,Oro,820042.41,Activa,2018-10-15
TAR003179,CLI006081,Crédito,Mastercard,Clásica,358092.70,Activa,2017-09-06
TAR008253,CLI006564,Crédito,American Express,Clásica,448987.38,Activa,2018-10-07
TAR006708,CLI000843,Crédito,American Express,Platino,3456813.00,Activa,2024-02-05
TAR009556,CLI005318,Débito,Visa,Clásica,349632.89,Inactiva,2020-04-12
TAR006897,CLI005718,Crédito,American Express,Oro,1188425.06,Activa,2026-01-23
TAR001875,CLI001714,Crédito,American Express,Clásica,356619.25,Activa,2023-06-15
TAR002087,CLI007927,Débito,Mastercard,Clásica,344829.00,Inactiva,2018-10-14
TAR006737,CLI001852,Crédito,Mastercard,Oro,1072966.23,Activa,2020-07-02
TAR002933,CLI007212,Débito,Visa,Oro,796080.60,Activa,2025-04-19
TAR002203,CLI002228,Crédito,Visa,Clásica,143408.24,Activa,2017-11-27
TAR002535,CLI000645,Crédito, American Express,Oro,1163065.12,Inactiva,2025-03-13
TAR001952,CLI004438,Crédito,Mastercad,Clásica,166848.28,Activa,2020-04-04
TAR005482,CLI003193,Crédito,Mastercad,Platino,1656024.05,Activa,2017-07-01
TAR004963,CLI002951,Crédito,American Express,Clásica,184065.26,Activa,2020-11-27
TAR005344,CLI001551,Débito,Mastercad,Clásica,444959.27,Activa,2025-03-25
TAR005885,CLI000057,Crédito,Mastercard,Platino,2430329.12,Activa,2016-07-03
TAR008144,CLI007897,Débito,Mastercard,Clásica,390527.34,Inactiva,2017-06-13
TAR004021,CLI005451,Crédito,Visa,Oro,1188918.82,Activa,2019-02-14
TAR000232,CLI007278,Débito,Visa,Oro,914167.94,Inactiva,2023-12-15
TAR000582,CLI006047,Crédito,American Express,Clásica,459627.65,Activa,2023-10-16
TAR003210,CLI001041,Crédito,American Express,Clásica,132644.96,Activa,2025-10-06
TAR000933,CLI001272,Débito,Visa,Platino,1635384.28,Activa,2020-05-07
TAR007856,CLI007259,Crédito,American Express,Oro,1494711.15,Activa,2024-05-02
TAR007316,CLI001936,Débito,American Express,Clásica,176630.44,Inactiva,2016-10-03
TAR003377,CLI006773,Crédito,Mastercad,Black,8019486.86,Activa,2020-05-06
TAR005772,CLI002654,Crédito,American Express,Platino,1982930.27,Activa,2017-12-13
TAR002694,CLI006688,Crédito,American Express,Oro,1031719.70,Activa,2017-04-29
TAR002752,CLI001846,Crédito,Mastercard,Oro,1049486.36,Activa,2020-02-03
TAR009013,CLI006193,Crédito,Mastercard,Platino,2906993.58,Activa,2026-04-02
TAR005435,CLI000156,Crédito,Mastercard,Oro,611303.77,Activa,2023-01-21
TAR002438,CLI007360,Crédito,Mastercard,Clásica,194916.48,Activa,2023-01-27
TAR000549,CLI005040,Débito,Mastercard,Oro,1428336.77,Activa,2016-07-09
TAR007102,CLI002211,Débito,Mastercard,Clásica,416129.95,Activa,2022-07-12
TAR002069,CLI000889,Crédito,Mastercard,Clásica,284876.73,Activa,2022-08-22
TAR006297,CLI005606,Débito,Mastercard,Platino,3076505.45,Activa,2018-05-27
TAR006213,CLI003435,Crédito,Mastercard,Clásica,449141.15,Activa,2026-05-21
TAR003017,CLI001766,Crédito,Mastercard,Platino,2144108.22,Activa,2021-06-08
TAR004461,CLI002290,Débito,Visa,Platino,2775372.10,Inactiva,2021-11-15
TAR004145,CLI003671,Débito,Mastercard,Clásica,307159.97,Activa,2020-04-23
TAR003738,CLI006413,Crédito,Visa,Oro,722622.26,Inactiva,2018-11-21
TAR007913,CLI005584,Crédito,Visa,Clásica,134007.16,Activa,2017-09-19
TAR007259,CLI006334,Crédito,Visa,Platino,2475016.50,Activa,2025-02-02
TAR008566,CLI004233,Débito,Visa,Oro,1264542.01,Inactiva,2025-08-20
TAR004033,CLI005354,Crédito,Visa,Oro,1272241.92,Inactiva,2016-10-28
TAR006175,CLI001095,Crédito,Mastercard,Clásica,486966.73,Activa,2026-03-19
TAR005702,CLI001690,Crédito,American Express,Oro,1089384.83,Activa,2018-07-17
TAR003329,CLI000267,Crédito,Visa,Clásica,317478.72,Activa,2026-02-13
TAR005967,CLI007046,Débito,Mastercard,Clásica,423472.73,Activa,2023-03-29
TAR008570,CLI001817,Crédito,American Express,Clásica,405475.14,Activa,2017-07-24
TAR000900,CLI007956,Crédito,American Express,Platino,3637196.36,Activa,2019-05-05
TAR008647,CLI004419,Crédito,Visa,Oro,840768.81,Activa,2019-04-25
TAR001069,CLI000430,Débito,Visa,Clásica,154496.33,Activa,2019-04-01
TAR000772,CLI005638,Crédito,Mastercard,Oro,1141319.41,Activa,2016-12-11
TAR006236,CLI004439,Crédito,Visa,Clásica,462753.90,Inactiva,2021-09-20
TAR005416,CLI003052,Crédito,American Express,Clásica,440571.76,Activa,2021-02-04
TAR005373,CLI001062,Crédito,Mastercard,Oro,1170321.54,Inactiva,2024-08-02
TAR009022,CLI000124,Crédito,Mastercard,Clásica,105742.22,Activa,2025-05-30
TAR009594,CLI007623,Crédito,Mastercard,Black,8921525.62,Inactiva,2022-09-15
TAR006979,CLI001381,Crédito,Mastercard,Oro,1106364.26,Inactiva,2017-04-11
TAR000535,CLI000837,Crédito,Mastercard,Clásica,450535.86,Inactiva,2024-11-28
TAR004734,CLI006638,Crédito,American Express,Clásica,313302.44,Activa,2022-07-03
TAR008775,CLI002782,Débito,Visa,Platino,1648064.92,Activa,2019-10-01
TAR006230,CLI000172,Crédito,Visa,Clásica,116947.21,Activa,2024-11-11
TAR001611,CLI007025,Crédito,Mastercard,Platino,2541192.08,Inactiva,2019-09-26
TAR005381,CLI002013,Crédito,Mastercard,Platino,1944904.15,Activa,2025-04-29
TAR003785,CLI003690,Crédito,Visa,Clásica,435167.57,Activa,2022-08-30
TAR001256,CLI000612,Crédito,Visa,Platino,3360007.88,Activa,2025-02-14
TAR008427,CLI003413,Crédito,American Express,Oro,501801.35,Activa,2018-02-10
TAR007194,CLI002686,Crédito,American Express,Platino,2670181.84,Inactiva,2026-03-16
TAR000336,CLI007537,Débito,American Express,Oro,899224.30,Activa,2016-08-22
TAR004374,CLI005096,Crédito,Mastercard,Oro,596507.21,Inactiva,2019-10-13
TAR000439,CLI002928,Crédito,Visa,Oro,700397.46,Activa,2021-09-15
TAR003758,CLI005144,Crédito,Mastercad,Oro,577104.62,Activa,2016-06-24
TAR001924,CLI004721,Crédito,Mastercard,Platino,2267973.31,Inactiva,2021-10-11
TAR009217,CLI003775,Crédito,Mastercard,Clásica,271849.52,Activa,2023-06-08
TAR009800,CLI003499,Débito,Mastercard,Platino,2306720.16,Activa,2025-03-20
TAR006602,CLI000693,Débito,Mastercard,Clásica,200147.55,Activa,2022-05-03
TAR006366,CLI000975,Crédito,Mastercard,Clásica,191219.57,Activa,2019-05-10
TAR008160,CLI006854,Crédito,Mastercard,Clásica,446614.04,Activa,2025-02-12
TAR005682,CLI004916,Crédito,Mastercard,Clásica,205829.18,Activa,2024-04-03
TAR004089,CLI004829,Crédito,American Express,Clásica,401669.25,Activa,2023-09-16
TAR009390,CLI007405,Crédito,Visa,Black,8348765.42,Activa,2026-04-27
TAR009489,CLI000652,Crédito,American Express,Clásica,357540.26,Activa,2024-01-24
TAR009382,CLI003129,Débito,Visa,Platino,3773525.93,Activa,2024-06-18
TAR003751,CLI001514,Crédito,Mastercard,Oro,589763.27,Activa,2017-10-17
TAR002377,CLI000449,Crédito,Visa,Clásica,172722.02,Activa,2024-09-06
TAR005424,CLI004253,Débito,Visa,Clásica,274259.05,Inactiva,2023-10-14
TAR007717,CLI002170,Crédito,American Express,Clásica,410509.28,Activa,2021-10-14
TAR005430,CLI004833,Débito,Visa,Clásica,309825.73,Activa,2018-11-29
TAR002197,CLI005933,Crédito,Mastercad,Clásica,409211.33,Activa,2024-12-23
TAR001726,CLI006501,Crédito,American Express,Oro,974087.74,Activa,2018-08-15
TAR003692,CLI007623,Crédito,Mastercard,Clásica,454721.23,Inactiva,2023-07-13
TAR005975,CLI000947,Crédito,American Express,Oro,585990.36,Activa,2025-05-18
TAR001778,CLI006460,Crédito,American Express,Oro,982559.36,Activa,2018-12-27
TAR008926,CLI003262,Débito,Mastercard,Platino,2570441.46,Activa,2019-10-10
TAR008221,CLI007078,Crédito,American Express,Oro,506889.73,Activa,2025-03-22
TAR009264,CLI006266,Crédito,Visa,Oro,935893.57,Inactiva,2025-08-03
TAR003810,CLI002995,Crédito,American Express,Clásica,409622.29,Activa,2018-05-07
TAR006874,CLI007241,Crédito,Mastercad,Platino,3399860.32,Activa,2017-06-22
TAR000921,CLI000933,Crédito,American Express,Platino,2524534.57,Activa,2022-01-07
TAR009766,CLI004188,Débito,Visa,Oro,1346312.23,Inactiva,2023-03-09
TAR007246,CLI007245,Crédito,American Express,Clásica,368054.02,Activa,2020-06-02
TAR005988,CLI002418,Débito,Mastercard,Oro,1065461.20,Activa,2026-03-01
TAR001427,CLI002276,Débito,Mastercard,Platino,1964789.08,Activa,2018-08-29
TAR006328,CLI007628,Crédito,American Express,Platino,2717318.65,Activa,2025-04-01
TAR009539,CLI007775,Crédito,Visa,Clásica,259030.38,Activa,2017-02-21
TAR000434,CLI007264,Crédito,Mastercard,Clásica,497855.08,Activa,2019-12-23
TAR001346,CLI007258,Débito,Mastercard,Oro,994599.86,Inactiva,2022-06-17
TAR000819,CLI002070,Crédito,Mastercard,Platino,3898695.92,Activa,2024-12-07
TAR001734,CLI006587,Crédito,Mastercard,Clásica,332616.63,Inactiva,2018-07-18
TAR004521,CLI004933,Crédito,Mastercard,Clásica,497124.79,Activa,2020-07-16
TAR004535,CLI002292,Crédito,American Express,Clásica,130757.76,Activa,2018-04-07
TAR000606,CLI001996,Débito,Mastercad,Clásica,100490.78,Activa,2020-04-21
TAR001098,CLI003287,Crédito, American Express,Black,7551691.84,Activa,2021-09-23
TAR000005,CLI005483,Crédito,Mastercard,Oro,736464.47,Activa,2019-12-31
TAR002018,CLI006020,Crédito,American Express,Clásica,327793.21,Activa,2020-01-16
TAR002601,CLI004143,Crédito,American Express,Clásica,438864.99,Inactiva,2017-01-11
TAR009433,CLI001766,Débito,Mastercard,Clásica,494038.22,Activa,2019-05-01
TAR003780,CLI001862,Débito,American Express,Platino,2185129.72,Activa,2017-08-21
TAR004100,CLI001760,Débito,American Express,Oro,557242.58,Activa,2021-04-29
TAR004805,CLI007136,Débito,American Express,Black,4690638.99,Activa,2021-09-01
TAR006193,CLI007583,Débito,Mastercard,Black,7794235.18,Activa,2019-05-10
TAR004557,CLI006132,Débito,Mastercard,Clásica,441596.38,Inactiva,2024-11-08
TAR005526,CLI003355,Crédito,Visa,Oro,602730.88,Inactiva,2025-01-21
TAR009479,CLI002264,Débito,Mastercard,Clásica,427871.27,Activa,2019-07-25
TAR007754,CLI004133,Crédito,Visa,Clásica,365092.74,Activa,2016-07-26
TAR006136,CLI005266,Débito,Mastercard,Clásica,368852.63,Activa,2019-09-21
TAR000068,CLI005509,Crédito,American Express,Clásica,118905.04,Activa,2022-03-15
TAR006145,CLI005396,Crédito,AMERICAN EXPRESS,Oro,607855.38,Activa,2016-10-17
TAR006127,CLI005805,Crédito,Mastercard,Oro,799323.63,Activa,2026-03-04
TAR000427,CLI003828,Débito,Visa,Oro,809597.49,Inactiva,2018-11-01
TAR006585,CLI005537,Crédito,Visa,Platino,1646896.82,Activa,2023-12-24
TAR003668,CLI003423,Débito,American Express,Clásica,415787.55,Activa,2023-02-01
TAR003876,CLI007756,Crédito,American Express,Clásica,345178.67,Inactiva,2016-12-20
TAR007904,CLI002857,Crédito,VISA,Oro,1054418.37,Activa,2022-06-27
TAR001230,CLI001926,Crédito,Visa,Platino,2151692.40,Activa,2021-06-22
TAR009773,CLI003477,Crédito,Mastercard,Clásica,240576.29,Activa,2021-12-20
TAR004915,CLI000110,Crédito,American Express,Clásica,167600.16,Activa,2018-07-17
TAR008896,CLI001901,Crédito,Visa,Clásica,397179.99,Activa,2017-02-02
TAR002224,CLI004378,Débito,American Express,Clásica,468498.19,Activa,2022-10-14
TAR002775,CLI004678,Crédito,American Express,Clásica,236067.09,Activa,2017-01-06
TAR006412,CLI003168,Débito,Visa,Platino,1843703.68,Activa,2017-07-03
TAR000141,CLI000573,Crédito,Mastercard,Clásica,149472.28,Activa,2019-03-27
TAR002714,CLI000851,Crédito,Mastercard,Platino,3583654.91,Activa,2022-01-17
TAR001839,CLI003954,Débito,Visa,Clásica,337171.55,Activa,2020-06-24
TAR000592,CLI007057,Crédito,Mastercard,Clásica,355970.52,Activa,2022-12-30
TAR005226,CLI004551,Crédito,Visa,Platino,1967844.47,Inactiva,2016-09-13
TAR008862,CLI003594,Crédito,Visa,Clásica,181639.77,Activa,2018-11-05
TAR009760,CLI005458,Crédito,Mastercard,Oro,886074.42,Inactiva,2024-10-28
TAR005295,CLI000537,Crédito,american express,Clásica,446817.92,Activa,2016-08-03
TAR004044,CLI004386,Crédito,Visa,Oro,864349.62,Activa,2023-03-27
TAR009185,CLI004753,Débito,American Express,Oro,1046006.17,Activa,2018-09-01
TAR009211,CLI004966,Crédito,Mastercard,Clásica,430331.52,Activa,2017-01-18
TAR003659,CLI007883,Crédito,American Express,Oro,522051.57,Inactiva,2018-01-02
TAR003438,CLI000987,Crédito,American Express,Black,5142231.67,Activa,2024-10-16
TAR005809,CLI002948,Crédito,Visa,Oro,1231030.56,Activa,2018-08-06
TAR003621,CLI001878,Débito,Visa,Clásica,349826.30,Activa,2016-12-04
TAR001956,CLI007042,Débito,Mastercard,Black,7837158.56,Activa,2021-11-08
TAR002935,CLI002667,Crédito,Visa,Oro,1255108.77,Activa,2017-05-01
TAR006551,CLI003432,Débito,Visa,Oro,793261.55,Activa,2016-12-01
TAR002727,CLI002526,Débito,Mastercad,Platino,1501500.02,Activa,2023-06-20
TAR008736,CLI003520,Crédito,Visa,Oro,516665.67,Inactiva,2021-03-28
TAR006428,CLI001489,Crédito,American Express,Clásica,406454.41,Inactiva,2024-03-02
TAR005227,CLI001202,Crédito,Visa,Clásica,418237.28,Activa,2023-10-10
TAR009535,CLI005794,Crédito,Mastercard,Clásica,424258.14,Activa,2021-04-23
TAR004083,CLI003887,Crédito,Mastercard,Clásica,324700.42,Activa,2021-03-12
TAR000116,CLI005416,Crédito,American Express,Black,8107430.60,Inactiva,2018-07-03
TAR000667,CLI002164,Crédito,American Express,Oro,652073.49,Activa,2025-03-13
TAR008973,CLI003907,Crédito,Mastercad,Clásica,101502.44,Inactiva,2017-05-14
