id_alerta,id_transaccion,fecha_alerta,tipo_fraude,nivel_riesgo,estado_alerta,provincia
FRD007075,TRX0030425,2026-05-30 11:48:50,Robo de Identidad,Bajo,Descartado, Heredia
FRD002322,TRX0020412,2025-11-12 19:29:51,Phishing,Alto,Confirmado,Hereda
FRD004532,TRX0033698,2026-02-04 09:32:42,Suplantación de Comercio,Medio,Confirmado,Cartgago
FRD002144,TRX0005052,2025-07-26 21:36:21,Suplantación de Comercio,Alto,Falso Positivo,Alajuela
FRD006372,TRX0031399,2025-02-02 09:48:55,Transacción No Reconocida,Bajo,Descartado,Limón
FRD002623,TRX0048576,2026-03-20 17:33:57,Robo de Identidad,Medio,En Investigación,Guanacaste
FRD007586,TRX0027158,2025-10-28 14:39:58,Suplantación de Comercio,,Descartado,Guanacaste
FRD004693,TRX0047683,2024-10-22 20:39:44,Clonación de Tarjeta,Medio,Falso Positivo,Puntarenas
FRD007660,TRX0007172,2025-07-13 01:06:32,Clonación de Tarjeta,Bajo,Descartado, LIMON
FRD005556,TRX0020046,2025-04-21 03:48:56,Uso Indebido en el Extranjero,Bajo,Confirmado,Limón
FRD004082,TRX0005819,2025-09-03 14:06:39,Transacción No Reconocida,Medio,Falso Positivo,San José
FRD002388,TRX0004726,2025-11-15 19:44:54,Clonación de Tarjeta,Alto,Confirmado,Alajuela
FRD004121,TRX0048833,2025-09-08 23:39:12,Phishing,Medio,Confirmado,Alajuela
FRD002262,TRX0037482,2025-03-26 13:52:36,Clonación de Tarjeta,Medio,En Investigación,Puntarenas
FRD003767,TRX0003502,2025-02-05 19:13:12,Transacción No Reconocida,Alto,En Investigación,Cartago
FRD001039,TRX0024414,2024-07-26 19:54:15,Phishing,Alto,En Investigación,Guanacaste
FRD004660,TRX0021996,2026-03-12 23:09:15,Suplantación de Comercio,Medio,Falso Positivo,Guanacaste
FRD007539,TRX0032751,2025-04-29 16:41:01,Suplantación de Comercio,Bajo,Descartado,Cartgago
FRD004784,TRX0043370,2026-04-26 09:13:27,Suplantación de Comercio,Medio,Confirmado,Limón
FRD007592,TRX0010379,2026-05-14 20:55:45,Robo de Identidad,Medio,Confirmado,Limón
FRD005351,TRX0032085,2025-12-09 14:04:35,Transacción No Reconocida,Bajo,Descartado,Heredia
FRD006905,TRX0026893,2025-06-16 06:16:00,Clonación de Tarjeta,Medio,Confirmado,Alajuela
FRD005344,TRX0010032,2025-12-14 16:19:36,Phishing,Bajo,Falso Positivo,Guanacaste
FRD001953,TRX0049368,2025-01-26 14:18:34,Uso Indebido en el Extranjero,Bajo,En Investigación,Cartago
FRD002167,TRX0011079,2025-03-07 09:58:31,Robo de Identidad,Medio,Descartado,San José
FRD005215,TRX0009722,2025-03-07 04:48:30,Suplantación de Comercio,Alto,Confirmado,Guanacaste
FRD007385,TRX0018662,2024-11-25 19:28:48,Phishing,Alto,Confirmado,Puntarenas
FRD002561,TRX0007213,2026-02-22 11:31:11,Transacción No Reconocida,Alto,Confirmado,Guanacaste
FRD003934,TRX0006946,2026-03-29 14:41:59,Uso Indebido en el Extranjero,Alto,En Investigación,San José
FRD007622,TRX0024197,2026-05-07 17:13:28,Uso Indebido en el Extranjero,Medio,Descartado,Cartago
FRD005488,TRX0026110,2024-09-04 10:18:36,Clonación de Tarjeta,Medio,En Investigación,Hereda
FRD003801,TRX0045228,2025-12-16 08:01:43,Clonación de Tarjeta,Bajo,En Investigación,Guanacaste
FRD001610,TRX0047000,2025-12-29 00:10:00,Suplantación de Comercio,Bajo,Confirmado,San José
FRD003836,TRX0000371,2026-02-12 09:33:53,Transacción No Reconocida,Alto,Falso Positivo,San José
FRD003210,TRX0016822,2026-06-05 13:33:00,Uso Indebido en el Extranjero,Bajo,En Investigación,Heredia
FRD001544,TRX0030318,2025-01-16 09:20:21,Suplantación de Comercio,Alto,Falso Positivo,San José
FRD006799,TRX0028544,2025-10-22 01:40:19,Uso Indebido en el Extranjero,Alto,Descartado,Guanacaste
FRD000290,TRX0044294,2025-01-26 16:15:33,Phishing,Alto,Descartado,San José
FRD007044,TRX0000169,2026-05-18 02:36:05,Transacción No Reconocida,Medio,Descartado,Hereda
FRD001433,TRX0038619,2026-05-07 16:58:13,Phishing,Bajo,Confirmado,Puntarenas
FRD000335,TRX0001328,2025-05-12 10:34:21,Uso Indebido en el Extranjero,Alto,En Investigación,Puntarenas
FRD002465,TRX0044298,2025-08-23 21:59:24,Suplantación de Comercio,Alto,En Investigación,Cartago
FRD005498,TRX0038732,2025-05-23 03:20:39,Uso Indebido en el Extranjero,Alto,Descartado,guanacaste
FRD006317,TRX0032357,2025-05-21 09:23:42,Uso Indebido en el Extranjero,Alto,En Investigación,Hereda
FRD004397,TRX0000306,2025-03-04 03:13:08,Robo de Identidad,Alto,En Investigación,SAN JOSE
FRD000964,TRX0047226,2025-04-26 02:30:04,Clonación de Tarjeta,Bajo,Descartado,Cartago
FRD002048,TRX0028272,2026-02-04 21:01:40,Suplantación de Comercio,Medio,Confirmado,Guanacaste
FRD005177,TRX0003723,2025-07-31 06:54:37,Phishing,Alto,En Investigación,Puntarenas
FRD007531,TRX0047891,2024-09-22 00:21:18,Transacción No Reconocida,Medio,En Investigación,Limón
FRD005850,TRX0048563,2025-03-13 03:42:27,Clonación de Tarjeta,Alto,Descartado,Hereda
FRD000851,TRX0016629,2024-12-12 02:39:49,Transacción No Reconocida,Alto,Descartado,Hereda
FRD007464,TRX0015119,2026-06-27 04:35:50,Robo de Identidad,Bajo,En Investigación,Puntarenas
FRD001131,TRX0032208,2025-04-13 05:28:48,Robo de Identidad,Alto,En Investigación, Puntarenas
FRD000177,TRX0024369,2025-05-02 18:16:11,Transacción No Reconocida,Bajo,En Investigación,Hereda
FRD006364,TRX0014717,2025-06-11 03:40:53,Robo de Identidad,Bajo,Descartado,Guanacaste
FRD006964,TRX0026919,2025-03-13 23:41:58,Clonación de Tarjeta,Alto,Falso Positivo,Alajuela
FRD001874,TRX0017239,2024-10-02 02:44:42,Phishing,Alto,En Investigación,limón
FRD002983,TRX0039538,2025-04-16 06:14:26,Robo de Identidad,Medio,Falso Positivo,Heredia
FRD005084,TRX0035914,2026-01-25 09:11:08,Uso Indebido en el Extranjero,Alto,Confirmado,Hereda
FRD007240,TRX0030397,2026-06-08 22:18:01,Clonación de Tarjeta,Bajo,Falso Positivo,Guanacaste
FRD004689,TRX0005680,2025-08-10 16:53:15,Robo de Identidad,Bajo,Descartado,San José
FRD004260,TRX0040940,2026-01-04 12:26:56,Uso Indebido en el Extranjero,Bajo,Descartado,alajuela
FRD001443,TRX0042498,2024-07-08 13:35:20,Robo de Identidad,Alto,Descartado,San José
FRD007659,TRX0026371,2025-10-17 09:16:16,Transacción No Reconocida,Bajo,En Investigación,Cartago
FRD003724,TRX0001041,2025-01-30 20:14:12,Suplantación de Comercio,Medio,Confirmado,Alajuela
FRD003515,TRX0047701,2026-01-21 21:24:20,Clonación de Tarjeta,Bajo,Descartado,Limón
FRD004354,TRX0035752,2025-08-11 23:40:38,Phishing,Bajo,Descartado,Guanacaste
FRD004526,TRX0023950,2026-01-22 00:09:27,Robo de Identidad,Bajo,Descartado,Alajuela
FRD004372,TRX0026230,2026-02-11 10:14:44,Clonación de Tarjeta,Medio,Confirmado,San José
FRD001294,TRX0043476,2024-09-01 01:53:12,Suplantación de Comercio,Medio,En Investigación,Puntarenas
FRD001936,TRX0000893,2025-11-22 10:48:26,Suplantación de Comercio,Medio,Falso Positivo,Cartago
FRD005608,TRX0049789,2025-04-06 01:33:38,Transacción No Reconocida,Bajo,Confirmado,Cartago
FRD002729,TRX0049751,2025-08-28 17:49:37,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Puntarenas
FRD004821,TRX0020114,2025-12-07 13:24:39,Clonación de Tarjeta,Alto,En Investigación,Limón
FRD000039,TRX0026557,2026-03-06 12:44:43,Clonación de Tarjeta,Medio,Falso Positivo,Puntarenas
FRD003054,TRX0011411,2026-04-21 01:47:57,Transacción No Reconocida,Alto,En Investigación,Alajuela
FRD007054,TRX0040408,2026-03-15 14:34:53,Robo de Identidad,Bajo,Descartado,Alajuela
FRD006113,TRX0024821,2025-09-01 10:03:43,Suplantación de Comercio,Alto,En Investigación,San José
FRD005440,TRX0037494,2024-12-16 11:37:17,Suplantación de Comercio,Bajo,En Investigación,Alajuela
FRD000351,TRX0049052,2025-07-03 08:01:01,Suplantación de Comercio,Medio,Falso Positivo,Guanacaste
FRD001843,TRX0004065,2025-03-22 05:07:43,Suplantación de Comercio,Medio,En Investigación,Guanacaste
FRD002260,TRX0049273,2026-05-29 02:48:22,Suplantación de Comercio,Medio,En Investigación,Hereda
FRD004864,TRX0005649,2025-02-23 22:17:33,Clonación de Tarjeta,Bajo,Falso Positivo,Heredia
FRD002066,TRX0024604,2024-11-30 20:10:59,Uso Indebido en el Extranjero,Medio,En Investigación,cartago
FRD007587,TRX0006365,2026-06-11 18:55:06,Phishing,Bajo,En Investigación,Limón
FRD007825,TRX0034600,2025-01-08 22:44:58,Robo de Identidad,Alto,En Investigación,GUANACASTE
FRD006983,TRX0029280,2026-02-16 08:34:53,Clonación de Tarjeta,Alto,Falso Positivo,Puntarenas
FRD004825,TRX0020241,2026-04-24 08:56:18,Transacción No Reconocida,Alto,En Investigación,San José
FRD005056,TRX0000243,2024-08-08 10:06:58,Phishing,Medio,Confirmado,Alajuela
FRD004475,TRX0039460,2025-10-30 03:15:55,Suplantación de Comercio,Bajo,En Investigación,Limón
FRD000113,TRX0024806,2025-12-25 11:36:49,Clonación de Tarjeta,Alto,Falso Positivo,San José
FRD001078,TRX0003692,2025-07-10 10:01:03,Uso Indebido en el Extranjero,Alto,Confirmado,Guanacaste
FRD000472,TRX0037056,2025-03-27 17:45:53,Suplantación de Comercio,Alto,Descartado,Alajuela
FRD002529,TRX0022340,2024-11-07 07:10:07,Suplantación de Comercio,Bajo,Confirmado,Puntarenas
FRD006382,TRX0027649,2025-03-12 05:40:05,Suplantación de Comercio,Bajo,Confirmado,Cartago
FRD006996,TRX0026335,2024-09-07 11:39:12,Clonación de Tarjeta,Bajo,Confirmado,Alajuela
FRD007367,TRX0037376,2026-05-24 21:31:01,Uso Indebido en el Extranjero,Alto,Confirmado,Limón
FRD007998,TRX0030574,2026-06-05 17:47:06,Phishing,Alto,Falso Positivo,Alajuela
FRD004389,TRX0013090,2025-07-20 09:05:07,Suplantación de Comercio,Medio,Confirmado,Puntarenas
FRD000089,TRX0019667,2024-11-15 20:22:12,Suplantación de Comercio,Bajo,Confirmado,Guanacaste
FRD007449,TRX0049517,2026-06-24 04:40:27,Robo de Identidad,Alto,Descartado,Alajuela
FRD005187,TRX0045356,2024-07-13 03:41:42,Phishing,Medio,Confirmado,Alajuela
FRD006934,TRX0008383,2026-06-01 16:51:06,Robo de Identidad,Bajo,Falso Positivo,San José
FRD000604,TRX0005081,2024-10-19 19:56:25,Suplantación de Comercio,Medio,Descartado,Puntarenas
FRD005490,TRX0029404,2026-03-01 22:01:31,Robo de Identidad,Alto,Falso Positivo,San José
FRD002907,TRX0002754,2025-05-14 02:31:25,Transacción No Reconocida,Alto,En Investigación,Cartago
FRD001017,TRX0001199,2025-10-27 02:55:35,Transacción No Reconocida,Medio,Falso Positivo,GUANACASTE
FRD004131,TRX0039268,2026-03-25 13:03:27,Suplantación de Comercio,Medio,Confirmado,Limón
FRD001703,TRX0014319,2025-11-18 07:03:49,Transacción No Reconocida,Bajo,Descartado,San José
FRD005663,TRX0029386,2026-05-23 19:20:59,Suplantación de Comercio,Alto,Confirmado,Heredia
FRD004928,TRX0001237,2025-03-16 16:32:50,Clonación de Tarjeta,Alto,Confirmado,Puntarenas
FRD006851,TRX0020736,2026-04-22 09:53:52,Phishing,Bajo,Confirmado,Cartgago
FRD004100,TRX0041232,2025-07-03 12:12:05,Transacción No Reconocida,Medio,Descartado,Alajuela
FRD007303,TRX0031408,2025-08-12 10:18:58,Uso Indebido en el Extranjero,Alto,Descartado,Guanacaste
FRD002758,TRX0005971,2025-04-13 00:24:37,Robo de Identidad,Medio,Confirmado,Heredia
FRD004890,TRX0033015,2025-02-21 13:35:32,Suplantación de Comercio,Bajo,En Investigación,Limón
FRD000220,TRX0004192,2025-06-17 00:40:13,Transacción No Reconocida,Alto,Confirmado,Alajuela
FRD004644,TRX0022367,2026-05-15 01:59:38,Transacción No Reconocida,Bajo,Confirmado,Heredia
FRD006580,TRX0048793,2025-10-31 03:18:37,Transacción No Reconocida,Alto,Descartado,Puntarenas
FRD001673,TRX0021654,2024-11-30 03:01:36,Clonación de Tarjeta,Bajo,Confirmado,Puntarenas
FRD005758,TRX0004762,2024-08-01 22:24:01,Transacción No Reconocida,Alto,Descartado,Heredia
FRD003970,TRX0017476,2025-03-31 07:34:45,Robo de Identidad,Medio,Descartado,Alajuela
FRD006675,TRX0036980,2025-10-02 05:22:05,Robo de Identidad,Bajo,Descartado,Hereda
FRD002700,TRX0008916,2025-06-27 16:07:11,Robo de Identidad,Alto,Confirmado,Puntarenas
FRD005419,TRX0049724,2025-10-06 05:04:15,Clonación de Tarjeta,Medio,Descartado,Guanacaste
FRD006137,TRX0038503,2025-04-22 15:23:03,Transacción No Reconocida,Medio,Falso Positivo,Guanacaste
FRD007667,TRX0021004,2025-12-14 04:53:26,Suplantación de Comercio,Alto,Confirmado,Guanacaste
FRD000639,TRX0041803,2026-04-03 16:24:44,Phishing,Alto,Confirmado,Cartago
FRD003495,TRX0020040,2026-02-10 04:36:21,Suplantación de Comercio,Bajo,Descartado,Hereda
FRD002081,TRX0045150,2025-11-29 21:42:17,Suplantación de Comercio,Alto,En Investigación,San José
FRD004822,TRX0003647,2026-04-15 17:50:28,Clonación de Tarjeta,Medio,En Investigación,Hereda
FRD000606,TRX0009575,2024-10-27 02:51:50,Uso Indebido en el Extranjero,Medio,Descartado,San José
FRD000197,TRX0011061,2026-03-05 10:12:13,Transacción No Reconocida,Bajo,Confirmado,Cartgago
FRD006655,TRX0024303,2026-02-15 02:02:50,Uso Indebido en el Extranjero,Medio,Falso Positivo,San José
FRD003842,TRX0030414,2025-12-30 15:33:58,Clonación de Tarjeta,Alto,Falso Positivo,San José
FRD007527,TRX0020000,2025-06-21 02:20:31,Robo de Identidad,Alto,Confirmado,Alajuela
FRD002052,TRX0042135,2024-09-01 19:46:12,Transacción No Reconocida,Alto,Descartado, Puntarenas
FRD004186,TRX0010182,2025-05-23 05:12:44,Uso Indebido en el Extranjero,Alto,Descartado,san josé
FRD003558,TRX0023235,2026-01-09 00:25:59,Uso Indebido en el Extranjero,Alto,Descartado,Limón
FRD000256,TRX0019136,2024-10-07 07:26:08,Uso Indebido en el Extranjero,Alto,Falso Positivo,Alajuela
FRD002772,TRX0034880,2025-12-05 01:13:00,Robo de Identidad,Alto,Falso Positivo,Limón
FRD005122,TRX0036471,2026-05-23 23:03:07,Suplantación de Comercio,Alto,Descartado,Puntarenas
FRD005416,TRX0003320,2025-05-05 13:41:53,Clonación de Tarjeta,Medio,Confirmado,San José
FRD002344,TRX0023120,2025-08-03 11:36:34,Uso Indebido en el Extranjero,Medio,Confirmado,Limón
FRD007350,TRX0046390,2026-03-23 03:25:01,Robo de Identidad,Alto,Descartado,Alajuela
FRD006466,TRX0020223,2025-11-01 08:45:06,Robo de Identidad,Alto,Confirmado,Heredia
FRD003851,TRX0050000,2025-12-04 03:50:38,Robo de Identidad,Alto,Descartado,Puntarenas
FRD001031,TRX0038382,2026-02-15 05:55:34,Robo de Identidad,Alto,En Investigación,Puntarenas
FRD006146,TRX0044295,2026-04-19 19:49:58,Robo de Identidad,Alto,Falso Positivo,Guanacaste
FRD003473,TRX0027439,2026-04-11 14:52:53,Clonación de Tarjeta,Medio,Falso Positivo,Cartago
FRD000266,TRX0036989,2026-05-24 18:56:21,Clonación de Tarjeta,Medio,En Investigación,San José
FRD001080,TRX0010509,2026-02-01 01:24:27,Transacción No Reconocida,Bajo,Descartado,Puntarenas
FRD005594,TRX0049502,2025-10-02 12:05:52,Uso Indebido en el Extranjero,Medio,Confirmado,Guanacaste
FRD005634,TRX0012123,2025-06-09 09:00:22,Suplantación de Comercio,Bajo,Confirmado,Cartago
FRD002543,TRX0017958,2026-05-16 14:56:10,Phishing,Bajo,En Investigación,Alajuela
FRD000042,TRX0044924,2025-11-24 00:59:08,Robo de Identidad,Bajo,Falso Positivo, Heredia
FRD001258,TRX0036658,2025-12-12 15:04:02,Robo de Identidad,Bajo,Confirmado,Guanacaste
FRD005851,TRX0022584,2025-03-29 12:36:49,Robo de Identidad,Alto,Descartado,Cartgago
FRD007283,TRX0031013,2026-05-07 08:38:56,Suplantación de Comercio,Bajo,Descartado,guanacaste
FRD001720,TRX0017378,2025-05-19 15:40:47,Phishing,Alto,Falso Positivo,San José
FRD004234,TRX0010179,2026-05-12 01:03:25,Uso Indebido en el Extranjero,Alto,Confirmado,Guanacaste
FRD003991,TRX0015008,2024-08-21 14:17:11,Transacción No Reconocida,Bajo,En Investigación,San José
FRD004363,TRX0019857,2026-06-11 16:54:13,Uso Indebido en el Extranjero,Alto,Falso Positivo,Heredia
FRD001855,TRX0019597,2025-10-10 08:22:01,Phishing,Alto,Confirmado,Limón
FRD006637,TRX0025814,2025-02-05 01:56:34,Uso Indebido en el Extranjero,Alto,Descartado, Cartago
FRD006558,TRX0008029,2025-10-29 05:25:18,Uso Indebido en el Extranjero,Alto,Descartado,Cartgago
FRD003958,TRX0003668,2026-05-30 13:10:56,Robo de Identidad,Alto,Falso Positivo,Guanacaste
FRD000612,TRX0002338,2024-08-16 16:21:15,Robo de Identidad,Alto,Falso Positivo,Cartago
FRD001887,TRX0015899,2025-10-06 08:23:25,Clonación de Tarjeta,Alto,Descartado,Puntarenas
FRD007661,TRX0018505,2026-03-25 07:10:54,Robo de Identidad,Bajo,Falso Positivo,ALAJUELA
FRD001894,TRX0033280,2025-02-26 01:20:01,Uso Indebido en el Extranjero,Alto,En Investigación,Guanacaste
FRD007229,TRX0033071,2024-10-24 22:32:31,Clonación de Tarjeta,Medio,En Investigación,Cartago
FRD007995,TRX0025814,2025-02-05 01:56:34,Uso Indebido en el Extranjero,Alto,Descartado,Cartago
FRD006257,TRX0006531,2026-03-30 15:03:17,Suplantación de Comercio,Medio,Falso Positivo,Limón
FRD002401,TRX0046676,2025-04-05 21:51:25,Suplantación de Comercio,Medio,Descartado, Puntarenas
FRD001693,TRX0044704,2024-12-15 16:19:21,Phishing,Bajo,En Investigación,ALAJUELA
FRD004957,TRX0027298,2026-06-04 16:54:58,Suplantación de Comercio,Bajo,En Investigación,San José
FRD007857,TRX0043204,2026-05-04 14:33:45,Robo de Identidad,Alto,Confirmado,Alajuela
FRD003674,TRX0009664,2025-07-18 15:31:30,Phishing,Medio,En Investigación,Puntarenas
FRD004368,TRX0022005,2026-01-11 23:12:34,Transacción No Reconocida,Bajo,Confirmado,Hereda
FRD001723,TRX0015413,2026-05-05 19:21:05,Transacción No Reconocida,Medio,En Investigación,Alajuela
FRD003862,TRX0037385,2024-12-09 15:39:51,Clonación de Tarjeta,Medio,En Investigación,Alajuela
FRD002812,TRX0007584,2024-06-28 14:07:54,Transacción No Reconocida,Alto,Falso Positivo,Limón
FRD004602,TRX0000403,2024-08-03 02:07:09,Clonación de Tarjeta,Bajo,Descartado,LIMON
FRD004979,TRX0046870,2024-12-18 16:54:28,Robo de Identidad,Alto,Descartado,Guanacaste
FRD005266,TRX0002352,2025-07-07 19:12:49,Phishing,Alto,En Investigación,Cartgago
FRD005684,TRX0047718,2025-06-05 00:02:25,Robo de Identidad,Alto,Descartado,Hereda
FRD002701,TRX0013856,2025-10-14 19:57:22,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Cartgago
FRD006343,TRX0000827,2025-03-27 22:36:51,Transacción No Reconocida,Alto,En Investigación,San José
FRD003766,TRX0019888,2024-11-07 08:12:53,Robo de Identidad,Bajo,En Investigación,Limón
FRD006039,TRX0048224,2026-01-30 08:27:20,Uso Indebido en el Extranjero,Bajo,Descartado,Puntarenas
FRD006457,TRX0017652,2024-12-11 23:23:22,Robo de Identidad,Medio,Falso Positivo,Heredia
FRD001198,TRX0003487,2025-02-12 08:52:03,Uso Indebido en el Extranjero,Medio,Descartado,Alajuela
FRD002502,TRX0031480,2024-11-11 14:57:55,Transacción No Reconocida,Alto,En Investigación,Hereda
FRD003057,TRX0019064,2025-08-11 02:56:01,Clonación de Tarjeta,Alto,En Investigación,Alajuela
FRD000503,TRX0047517,2025-08-12 08:13:31,Clonación de Tarjeta,Bajo,En Investigación, Alajuela
FRD001719,TRX0042882,2025-07-05 03:04:16,Uso Indebido en el Extranjero,Medio,Descartado,Heredia
FRD003370,TRX0042111,2026-02-12 17:54:05,Transacción No Reconocida,Medio,Confirmado,Heredia
FRD001322,TRX0034796,2024-12-29 22:07:05,Suplantación de Comercio,Medio,Confirmado,Hereda
FRD000863,TRX0010382,2025-03-31 20:43:07,Robo de Identidad,Medio,Descartado,HEREDIA
FRD003323,TRX0013056,2024-09-16 03:41:10,Uso Indebido en el Extranjero,Medio,Confirmado,Limón
FRD001901,TRX0001119,2025-11-26 03:01:28,Clonación de Tarjeta,Bajo,Confirmado,Alajuela
FRD000785,TRX0039267,2025-12-21 09:12:27,Suplantación de Comercio,Medio,En Investigación,Alajuela
FRD006551,TRX0030136,2025-02-26 01:00:38,Robo de Identidad,Alto,Descartado,Alajuela
FRD004856,TRX0024709,2026-03-15 04:57:32,Phishing,Medio,En Investigación,Alajuela
FRD007076,TRX0002260,2025-07-26 08:32:38,Phishing,Medio,En Investigación,Guanacaste
FRD004937,TRX0045737,2026-02-09 10:32:22,Clonación de Tarjeta,Alto,Descartado,alajuela
FRD003615,TRX0023965,2025-03-11 07:41:51,Clonación de Tarjeta,Medio,Descartado,Limón
FRD000576,TRX0024491,2026-03-22 10:37:47,Phishing,Bajo,Descartado,Limón
FRD002195,TRX0013990,2024-08-08 20:34:25,Uso Indebido en el Extranjero,Alto,En Investigación,Alajuela
FRD005364,TRX0002408,2026-01-12 04:27:29,Uso Indebido en el Extranjero,Alto,Descartado, Cartgago
FRD000412,TRX0047062,2026-03-31 22:47:48,Clonación de Tarjeta,Alto,Descartado,Heredia
FRD006254,TRX0041566,2026-05-27 18:00:26,Robo de Identidad,Bajo,Descartado,Guanacaste
FRD000202,TRX0001674,2025-09-20 00:53:59,Suplantación de Comercio,Medio,En Investigación,Puntarenas
FRD006059,TRX0017280,2025-01-26 10:48:48,Suplantación de Comercio,Bajo,Confirmado,Limón
FRD000582,TRX0011778,2024-07-27 21:16:05,Suplantación de Comercio,Alto,Falso Positivo,Cartgago
FRD004370,TRX0032648,2026-02-08 18:00:05,Transacción No Reconocida,Alto,Confirmado,Limón
FRD004038,TRX0031436,2024-11-03 19:43:50,Uso Indebido en el Extranjero,Alto,Descartado,San José
FRD004422,TRX0004401,2025-11-08 16:38:11,Phishing,Medio,En Investigación,Puntarenas
FRD002715,TRX0029440,2025-09-15 23:19:50,Uso Indebido en el Extranjero,Medio,Confirmado,Alajuela
FRD002951,TRX0030020,2025-01-12 05:10:07,Uso Indebido en el Extranjero,Alto,En Investigación,Limón
FRD003264,TRX0006147,2025-02-23 19:30:00,Robo de Identidad,Alto,Falso Positivo,San José
FRD001341,TRX0013826,2024-06-25 20:46:34,Phishing,Medio,Descartado,Heredia
FRD005698,TRX0017019,2024-09-13 08:34:29,Uso Indebido en el Extranjero,Alto,Confirmado,Limón
FRD001525,TRX0045169,2026-06-11 03:32:43,Suplantación de Comercio,Medio,Descartado, Alajuela
FRD004844,TRX0037956,2025-11-05 19:30:11,Clonación de Tarjeta,Bajo,En Investigación,guanacaste
